item_id,category_id,semantic,fine-grained
180363007,57,sunglasses,sunglasses
180272369,57,sunglasses,sunglasses
177145864,57,sunglasses,sunglasses
206398148,57,sunglasses,sunglasses
67041178,57,sunglasses,sunglasses
196086613,57,sunglasses,sunglasses
175310880,57,sunglasses,sunglasses
74652003,57,sunglasses,sunglasses
176865109,57,sunglasses,sunglasses
192544049,57,sunglasses,sunglasses
201220188,57,sunglasses,sunglasses
140685496,57,sunglasses,sunglasses
180402422,57,sunglasses,sunglasses
207802282,57,sunglasses,sunglasses
176703600,57,sunglasses,sunglasses
201336486,57,sunglasses,sunglasses
213471551,57,sunglasses,sunglasses
201878479,57,sunglasses,sunglasses
172376042,57,sunglasses,sunglasses
163965762,57,sunglasses,sunglasses
212291573,57,sunglasses,sunglasses
47987945,57,sunglasses,sunglasses
157209266,57,sunglasses,sunglasses
207816334,57,sunglasses,sunglasses
171158582,57,sunglasses,sunglasses
168455386,57,sunglasses,sunglasses
180300061,57,sunglasses,sunglasses
207541431,57,sunglasses,sunglasses
71239652,57,sunglasses,sunglasses
23289765,57,sunglasses,sunglasses
174338018,57,sunglasses,sunglasses
187076934,57,sunglasses,sunglasses
194803066,57,sunglasses,sunglasses
210243565,57,sunglasses,sunglasses
115422067,57,sunglasses,sunglasses
125093678,57,sunglasses,sunglasses
167111423,57,sunglasses,sunglasses
158571858,57,sunglasses,sunglasses
209437970,57,sunglasses,sunglasses
209595823,57,sunglasses,sunglasses
84137580,57,sunglasses,sunglasses
176479578,57,sunglasses,sunglasses
176143764,304,sunglasses,male sunglasses
181263811,57,sunglasses,sunglasses
198400110,57,sunglasses,sunglasses
39020787,57,sunglasses,sunglasses
201646967,57,sunglasses,sunglasses
208914800,57,sunglasses,sunglasses
187253970,57,sunglasses,sunglasses
160016419,57,sunglasses,sunglasses
206853593,57,sunglasses,sunglasses
211301569,57,sunglasses,sunglasses
194927408,57,sunglasses,sunglasses
211727047,57,sunglasses,sunglasses
145779586,57,sunglasses,sunglasses
208035957,57,sunglasses,sunglasses
204632508,57,sunglasses,sunglasses
2224628,57,sunglasses,sunglasses
179780143,57,sunglasses,sunglasses
132082573,57,sunglasses,sunglasses
197597274,57,sunglasses,sunglasses
165467711,57,sunglasses,sunglasses
100018712,57,sunglasses,sunglasses
205474234,57,sunglasses,sunglasses
209789154,57,sunglasses,sunglasses
152190933,57,sunglasses,sunglasses
195242917,57,sunglasses,sunglasses
205746716,57,sunglasses,sunglasses
180914911,57,sunglasses,sunglasses
177340550,57,sunglasses,sunglasses
